,bul,ces,dan,deu,eng,fin,fra,hrv,hun,ita,lav,lit,nld,nob,pol,por,ron,slk,spa,swe
lav,0.04137089553153572,0.11131214111688514,0.18053363917514587,0.027236194656028445,0.06985081413964012,0.00845202657006805,0.5811709704852532,0.39386936248414006,0.4627888137171876,0.0064522978390533225,0.01022850448225679,0.0,0.0,0.5005053870319527,0.0,0.0,0.2434543670156648,0.35178980884282574,0.0,0.17316180623983568
lit,0.0,0.10269872351741416,0.14872578731760977,0.0,0.0007754086703233298,0.0,0.5310083267794621,0.4319205713527601,0.3240901243013905,0.0,0.005791624269717466,0.4551002570441032,0.021323564196164768,0.2901305691736642,0.0,0.0,0.27699940814202595,0.2923228262801709,0.0,0.2170768892903494
nld,0.0,0.16529256857930896,0.06706870943584387,0.014685068594453732,0.11941996932161425,0.0,0.22604889676925843,0.18864564415502505,0.1314855988440633,0.009450221960411564,0.011247236290733577,0.2169330346828673,0.25306160399898925,0.5773909261224333,0.0,0.0,0.20500767685853916,0.4561600358853397,0.0,0.1622502662847254
nob,0.0,0.17360854486316057,0.12893131258564333,0.04421537505943718,0.24696586587381786,0.0,0.406473484338461,0.3257460385429676,0.41550884384076525,0.020988575425278766,0.0,0.23057052259360322,0.037590883114747564,0.5704169612654075,0.0,0.0,0.25202431607777154,0.40681982507908376,0.0,0.18023500109845747
pol,0.01823021455850271,0.13388260724212486,0.1331048260958692,0.0,0.0,0.0,0.405848011993732,0.2120084264432749,0.41949415579601634,0.009120525251480771,0.0,0.2935999197682957,0.0,0.11397711641954356,0.11312115263989142,0.0,0.24497847982443766,0.41527093074102606,0.0,0.14367883161030548
por,0.018513192609151963,0.11272279891932602,0.09374227594511769,0.06008926336280318,0.16458198768272903,0.0,0.27223318801016116,0.1835610779324539,0.2349456028228598,0.067222497762083,0.007219780660302752,0.3288497650937252,0.027407607148663193,0.6566862752531986,0.0,0.26619174299424353,0.12155107006254529,0.5747288195826039,0.5035268437743934,0.10265444979795024
ron,0.01780085378445939,0.10282305380494705,0.1357374600772394,0.0,0.150024248859991,0.0,0.4725939725181174,0.2936201873508244,0.6030683972920192,0.005752970520044087,0.0,0.31487086061987757,0.0,0.9711135393179671,0.0,0.01323312636510554,0.377743894835036,0.3693570874812302,0.0,0.13109368999649296
slk,0.054209168722038514,0.2767894951685639,0.1572372138053285,0.0,0.0,0.0,0.45454709328646725,0.46877543999666127,0.5783976349421147,0.024416751989063457,0.0028376320314699027,0.243171004858163,0.0,0.8527946572392917,0.0,0.0,0.195378045850096,0.5979712162674984,0.0,0.11679060551045062
spa,0.02283196523711517,0.17383560323525327,0.09978591117792956,0.019733160317962906,0.051375970796343484,0.0,0.4439898822784505,0.11644899204777914,0.24228361496102124,0.01767201812982533,0.002544768882118853,0.16449215529594863,0.0,0.6890905259747031,0.0,0.020128871743315235,0.2477231099207895,0.42758066876640743,0.9276856568186593,0.07724805913778465
swe,0.03322200993523872,0.0941148948737105,0.08225026331393664,0.0,0.18642991061401126,0.0,0.46938090944074595,0.25997275313296075,0.4403013439575574,0.0,0.0025647308070502334,0.21749930577985488,0.0,0.6382203874270145,0.0,0.0,0.19372085984068566,0.40564677414083317,0.0,0.31149385626712567
