,acf,bzj,cab,djk,ewe,fin,fra,fuv,gul,hat,ibo,icr,jam,kor,kri,mai,mfe,mlg,por,sag,spa,srm,srn,tam,tpi
ibo,11.559655289235742,11.13786407495397,9.8059354316623,10.409981918235196,10.579559656119724,12.8047821490799,12.216725594208908,11.00472390592226,10.986358723435009,12.090879325477436,31.424424522916073,10.12069502481006,10.879624295676047,7.14669390479485,12.781798285808076,10.224352618793962,11.255920058532075,12.272696862187376,11.760686600635733,13.33035316872683,11.861093944496659,9.703092366373996,11.217159331736825,9.730970991945698,11.720379060995011
icr,14.040158415129866,18.978392247979688,13.038227876471254,14.307778824193607,12.381930115227,13.923324802526075,12.919987306527073,13.554037034091927,15.671839084410216,13.518006715813646,15.273415987773332,25.25906411365772,18.9265993551407,11.778876429580274,16.06686196446606,12.587026620771184,13.931915184489673,13.86275388615982,15.052467691012762,14.042101385136323,14.752173929487137,12.956754436595808,14.891283733306624,11.964614808125386,14.987546679260275
jam,12.152316917331015,17.25244212850374,12.00897497533325,13.413451449512692,12.402185124469883,12.97161872978029,12.208353263841742,12.130118030065292,14.574866609573547,13.36534088244823,13.98194748215748,18.67386461354571,24.76230701205467,12.249882351384404,16.674223965132594,12.530874809648171,13.651708844734555,12.484318170775033,12.928651590686787,14.036735183996377,13.088983359934087,12.282682975409132,15.261746542165,12.23089799907481,13.511444707854942
kor,3.5424980613091064,0.7277265215153954,1.7692363420748887,3.991056522439966,7.58268916850719,0.5264780658292356,0.5238034194916722,2.053965304348153,0.7325075365229601,3.836563558370424,5.11659988220825,0.974397798258735,1.9784676342703003,20.326786613467313,6.34223065453115,11.710668509537994,1.662762204779384,1.519554574907896,3.4708081990488777,0.8013156143562205,5.099965760657129,3.2440872934998684,1.37792733291708,9.284542920406103,2.1483932128557903
kri,13.203751695616326,13.55185201211313,12.271790434992086,12.0070425846074,12.677372630061972,13.395034346983964,12.315832662832996,11.160587870249886,12.066179854195399,12.55639984974202,13.77961004528131,12.351913826893465,12.576086485211551,12.416957889416242,23.600305962913374,12.910156518398008,12.084312860050835,11.632251548877587,12.738987954711467,12.942737077168601,12.530688474640083,12.13925287654164,12.462275543829444,11.846632868202803,12.082548484731705
mai,2.291183587134077,0.359480918256424,4.198682739750255,0.7001177847850563,10.26669995077175,0.18845346642742816,0.3272908270630978,1.1427681535556393,1.3104580720538257,1.9847590524475358,3.1389853805114907,0.7696945701062186,0.13517704890772891,10.269662473204527,5.459330347301658,16.51688925947335,0.9904710014411032,0.17885927067034946,1.2987983228368942,0.5940489828773151,0.4605380682386033,3.385277659711204,1.3405787184122921,12.615161741044087,0.03832651036287214
mfe,14.768546959728615,12.25837224778918,13.066711515051827,11.786712801361999,11.628344170012896,13.620378419409693,13.263754703785386,12.832896472977245,12.575115673475704,15.814234047120479,13.383352230979797,12.56673107849489,12.535617253863379,10.960961052118263,13.185660700201623,12.513894433584596,28.638934043741628,11.561245865721514,13.86813507299077,13.41688294905329,13.31739188612065,10.829587191051871,12.742602070122238,12.042029142154675,11.849331360606659
mlg,11.049259396441206,11.410177907730883,11.217008206075935,11.047474867834383,9.907668442468934,12.062599841448153,12.053342356593197,11.841824344605337,11.677328349109615,12.68961792605206,13.06678742340159,13.027480754452938,11.11716514021291,8.658950011584675,11.274200511350289,11.039153355702913,11.898886467253822,29.117701010398605,13.535861189614328,12.365117523202262,13.119726233189995,10.94789779670073,10.87075211875554,10.701742362542301,11.494415991420302
por,11.954483634408353,12.164363888618738,13.305213527621465,12.346259562650465,12.33031401711235,14.331110619156611,15.951263023962387,12.16360634901653,13.383196199862526,13.616004854301103,13.540814614673035,13.7206348611887,12.247676708734204,9.565444470788215,13.67106194185333,9.980766890230228,13.520971343797111,13.654307584908729,26.80875072060501,14.10943407193309,19.20803224940009,11.719388542933737,12.764344989762327,10.433491527883609,11.89229265614085
sag,12.301587956583624,12.508428399349233,11.550067485334303,10.83917580232189,11.613927036985466,13.429418180617587,13.363788595159976,12.042380037518292,12.468139861638681,13.611741948305662,13.770491399040594,11.79420152758723,11.254454706580745,10.219643741934453,13.658936366314103,12.514716261356323,13.241265256386365,12.642996348687022,12.57908267220113,29.733049403877494,12.773869328977103,10.91965222096606,12.30406788357039,11.498183192347511,12.120250175759763
spa,11.765148828545561,11.49484327320245,12.965919957851025,13.244635994771164,11.598807897315305,13.66724420553328,16.097143906403815,11.6406349476015,12.882007530630805,13.793762213308245,12.966010157912509,13.224842908821527,11.517517633789646,9.125188286082638,12.702318736705202,9.34256624215275,13.139225739009072,13.986627794451195,19.057466748703018,13.545248079322999,29.41170573698099,11.48543119826064,12.533086204275747,10.621178385244091,11.646669880912658
srm,13.505169095153363,12.327658059312832,11.684492435680454,15.524348867627008,10.98105264509894,12.676999042792117,11.442370534531502,12.462527735673396,12.498388561190863,13.278409114506163,12.844278448068888,12.034923141963711,12.184759605552351,11.155849924809296,13.517414504368572,12.065431088123328,12.49353535698523,13.437307577996963,12.859550838849355,13.280589034972243,13.61264675816246,19.857541578645588,13.765983000222235,11.83428854641094,10.836982870008791
srn,11.528085607780156,14.551549298769917,12.02792402084049,14.500715861413308,12.996465325327797,13.448934414480693,11.67030519797493,12.326232888776985,13.091316465852842,12.150516094254616,14.312361111432459,13.498587718596127,14.015458704383757,10.742060772454513,14.433371583634692,11.390077154352246,12.856181852660626,12.488205357615628,13.369358805271103,13.889140834599404,13.125817785132455,13.035724523769806,29.80803255871779,11.655617246096353,11.97829457789907
tam,3.191304102819728,0.10200343625246533,1.0675074387473056,0.07268572391274669,6.758068703061213,0.1597462270470003,0.09340911909149795,1.3301186114069774,0.13560984903545154,0.006662550821203509,4.588289855472326,0.2683908877348773,0.03534561237545523,8.858088495829907,0.44663484438873136,13.755990165182808,0.34034302694344976,0.10173422503546468,0.05710611120842245,0.03338966925892663,0.16994076329136276,0.31405510582423246,0.09876984126267936,14.340419984792344,0.04523085250255497
tpi,12.846507460048725,12.863277212389498,10.407172047227542,11.21303746822248,10.974851683589359,13.158484722669087,11.935101301778985,11.294182852374757,11.943918077733771,12.728421236939152,13.86400580192229,13.12607861874727,12.893104196189295,10.776839854129172,14.720139555542058,12.382032618748314,12.122106407928547,11.277026585608436,13.326099730568716,13.768369149372525,11.562609912232388,10.438367207370877,13.025808128221005,11.221396925941967,29.502530180241198
