,aoa,bah,brc,bzj,bzk,cri,crs,dcr,djk,fab,fng,fpe,gcf,gcr,gpe,gul,gyn,hat,icr,jam,kea,kri,ktu,lou,mart1259,mfe,mue,pap,pcm,pov,pre,rcf,sag,srm,srn,svc,tpi,trf,wes
kea,0.2532391871427795,1.1192794484980604,1.4597405335239788,0.18868008479487625,0.0,3.2814099370028087,0.0,0.0,1.1784756085095704,1.0000124892213549,1.4385438783590865,3.5502833004541348,0.0,0.0,1.2817135875876522,1.0198737157849345,0.7821144107379974,0.0,2.119803671533477,0.0,0.40403411604871686,0.29293502231961455,0.0,0.0,0.0,1.3655259208856991,0.0,4.409857922719785,0.24347877549057184,0.6398801862899477,1.8238829941568175,0.8705482225074421,0.2152046906648195,0.0,3.743433880439775,0.33771750722863647,0.06246472959187885,2.562631652310907,0.0
kri,0.3331008111878022,0.03960930413442143,1.9950788033502436,0.0,0.0,5.081168165132101,1.0874919826615006,0.0,1.8190043560297795,0.35632212297601384,0.9278492208054172,4.428588825296162,0.0,0.1690681141082644,1.3802680527672333,3.268695265590212,2.7363565952615385,0.0,5.989229631068243,0.0,0.0,4.087306076460153,0.0,0.0,0.0,0.9190974607584224,0.0,0.0,2.7539947129274314,0.26340426254838434,5.189987160322901,0.29767541752929816,0.36502245854993554,0.0,5.709707401568622,0.0,0.22731031155364445,3.025623634422642,0.0
ktu,0.0061132506205883175,0.10224323379822853,0.9319695667683172,0.0,0.0,2.322290544806445,0.0,0.0,0.2994264292119242,0.0,0.0,1.204657164387906,0.0,0.5560062698113093,0.6348331157837306,1.1133670222137055,0.0,0.778540053654778,0.4496026453589481,0.0,0.0,1.74029469799064,0.0,0.0,0.0,0.0,0.0,1.525625626825565,1.1066676209662418,1.0270497576537467,2.8482101831682947,0.11292037699715785,0.0,0.0,1.5995105707106223,0.178322925639943,0.0,0.0,0.0
lou,0.3780764586112202,0.5584719155882308,0.5532305414400742,0.29446772247272707,0.0,0.7027998603641912,0.0,0.0,1.24394793505504,0.27242256504356277,0.7015305314125735,2.4725680514448687,0.0,0.0,0.7040827915208645,1.6030899550557067,0.21262389436471274,0.19700540245789,1.3379693180723482,0.0,0.03572729813772997,0.26917271757607075,0.0,0.12956402108844375,0.0,0.11882140839907951,0.0,3.3781922722951543,0.614130422839045,0.19161851555757803,1.3063567079484155,0.5085171797579466,0.0,0.0,2.8232278622649716,0.6746239419406344,0.17290504248769703,1.2423930024480825,0.0
mart1259,0.29703195819225314,0.033830588253925375,0.8839118686114276,0.05099534337506746,0.0,2.596780096831024,0.11654900566311532,0.0,1.6658196141338082,0.4299378298771259,0.445562082645794,2.0957977792168867,0.0,0.0,0.6834706446717611,0.028190857400681057,0.0,0.032285757423077044,0.961574444630207,0.12123870996515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5359962782435166,1.6549294178325518,1.3108896984385154,1.2678315916383003,0.0,0.13616922747312898,0.0,2.6512636368296896,0.547050012177511,0.0,1.5628161006736994,0.0
mfe,0.3835099645873332,0.2317837526560267,0.837793783633769,0.0,0.0,0.44080941166059606,0.0,0.0,1.0418353742852577,0.661422789367581,0.39823500299387415,2.3391096538386824,0.0,0.0,0.7971984844180113,0.39591750299477046,0.39491891652486544,0.16001663673227906,1.3020336755566548,0.0325750651335035,0.0,2.364209527237124,0.0,0.0,0.0,1.3229740191640653,0.0,1.2218535602361107,0.9254803326776302,0.5725557947850852,0.7746416630474373,0.13368160986059863,0.08996009542003591,0.0,3.478297981882924,0.7494349737996808,0.22639360611980308,2.3792142417688824,0.0
mue,0.7203201344126056,0.10237357863660979,0.9577168666811096,0.0,0.0,2.0153915296113256,0.0,0.0,0.2670796924232186,0.15078926015293703,0.3266033929027792,1.3882179326391313,0.0,0.9310210815827329,0.06809808199782275,1.514385049425806,0.3729596596565461,0.3644991962393602,2.1466715003230377,0.5039000569057883,0.0,2.5032197693108795,0.0,0.0,0.0,1.0364409262658256,0.0,1.9936865301717577,2.3445485376006183,0.13351033477896834,2.241801321953824,0.0,0.9740297477330042,0.0,4.19461746330734,0.0,0.10469625354761425,0.28590729105430235,0.0
pap,2.5452732773501974,1.353287210672427,1.6782051725175524,0.5077714634263799,0.0,1.3129746202238888,0.45945160949956065,0.0,1.9491695046194666,0.6322803236728998,1.1926043421994614,4.0602058682596915,0.0,0.14781517042391634,0.7384466985427629,1.5982109856450606,0.7470608315341671,0.15793356120444457,1.7554277031395147,0.0,1.7841507494769495,0.7426897812359403,0.0,0.0,0.0,0.5500808791443408,0.0,5.491320964057903,0.6514622171680884,0.6814296917556284,1.9260932085255176,0.6915633655898397,0.0,0.0,2.6614565169749405,0.27540525635974333,0.032297154436541964,0.16924704626201503,0.0
pcm,0.3345031857889953,0.0,1.8161094351418372,0.0,0.0,2.375414813855934,0.5022256136814125,0.0,0.558919468220449,0.5757337884029408,0.9788422604150444,3.4620196758450152,0.0,0.0,1.6442799657311955,0.09234178773701059,0.5457043784950395,0.449213231788927,0.879628159149612,0.15836453803621353,0.0,2.665744118514933,0.0,0.0,0.0,0.11863565447427948,0.0,1.1376911772464848,16.99160375549228,0.0,0.6606193104819731,0.16415512544124589,0.032148937481311535,0.0,4.209485773851415,0.0,0.0,2.2345706465496846,0.0
pov,0.2548459424750944,0.3204136792175831,0.8921706214592788,0.0,0.0,1.581017148644431,0.7398640513584338,0.0,1.7092473628166487,0.057075776230112396,0.8906935733112009,2.9005162550901007,0.0,0.5649029257159714,0.686751824505949,0.7428185814592654,0.7897767254356669,0.36513797799728565,0.921516989797313,0.008867473439618578,0.0,0.0,0.0,0.0,0.0,0.5147713675178922,0.0,2.873892840587061,0.27715192000679156,4.955642825736643,3.292354776988555,0.35998597857201275,0.13532650233675447,0.0,7.776143429003661,0.0,0.11081500533144556,1.9287052127417006,0.0
pre,0.3359733132908498,0.24195757650406535,1.1476933400335252,0.04595071849169688,0.0,1.0592333105264213,0.7783232175677828,0.0,2.5809383815439717,0.0,0.7393409233447237,1.0311823871176653,0.0,0.0,1.3596578378510298,0.40555178869511316,0.0,0.12837200496545087,1.4928469558164652,0.0,0.0,2.4609775631263204,0.0,0.24066224337056719,0.0,0.08051943164502529,0.0,1.302038053305194,0.6990698386881791,1.133281538445865,8.582344787963844,0.18256566140051333,0.07376528445738195,0.0,2.623704564393562,1.1128201209505395,0.09005105407037042,1.486319315325117,0.0
rcf,0.0,1.3656852303568086,0.744671662625672,1.320217940495135,0.0,1.5787352121246636,0.0,0.0,2.201583145104382,0.0,1.241250010556172,3.039523977525497,0.0,0.1956931017343484,0.8387839988804089,0.3972752956755832,0.2710979193300922,0.4780630503024339,1.5762211362440688,0.0,0.0124806549847736,0.5661452642760096,0.0,0.22608034684915046,0.0,1.4479424439971753,0.0,2.730844573018606,0.1714740994063293,0.0,1.9809003973227766,0.30403170113215694,0.2774543771749638,0.0,5.4378842256929705,0.0,0.33425892935403134,0.7041462049218747,0.0
sag,0.14707059128712752,0.7920190875133377,1.0456721808634928,0.4449915248265061,0.0,1.4419429450008874,0.0,0.0,0.8972255907183082,1.62777006236999,0.0,1.615085020071115,0.0,0.0,1.4039622213654397,1.3577341496070963,0.6865527829020319,0.0,0.9747704763534291,0.0,0.0,0.0,0.0,0.0,0.0,0.37803860165147807,0.0,0.9668042727009634,0.2409765999980813,0.12252980944254421,1.211929825142275,0.2145292613243921,0.08173897021115195,0.0,1.6051227249049997,0.37414222409296016,0.4399212084301003,0.8281521901077902,0.0
srm,0.35443777373488494,0.0,1.109722115376223,0.01765379323317881,0.0,1.4158725934989782,0.42091416444985974,0.0,1.1277774057400896,0.0,1.1928100094178165,1.2951174355718198,0.0,0.26716544388565033,1.1056262879345162,0.9633097638703192,0.0,0.5715143823161224,2.8520439142803076,0.0,0.024942631946523002,4.722080980259692,0.0,0.0,0.0,0.0,0.0,1.688942570739643,0.5870162852491623,0.0,0.8913386710733366,0.24156860195021856,0.0,0.0,1.1813407022686153,0.5916506224225433,0.0,0.8335801547344985,0.0
srn,0.6845981075891596,1.0342187665326725,1.0436892948575265,0.8856024175065804,0.0,1.4121132218160373,0.14143843261392686,0.0,1.9239615888900259,0.0,1.2036792818045043,2.924384472838181,0.0,0.1015331138778901,0.2972323940591295,2.3605748462590066,0.9425815043547914,0.2754566597487518,1.1457316412673304,0.0,0.010849281777546326,0.6468399950090404,0.0,0.0,0.0,0.0,0.0,2.901388551737753,0.3972109470716392,0.4741894742414168,2.0619089384738585,0.023312205214576665,0.10303391435761355,0.0,5.01305661694769,0.23869553524991893,0.23328170083865757,1.4582014536112986,0.0
svc,0.18979906129256152,0.0,1.2088210588699768,1.0659380205639475,0.0,1.4737461743788636,0.17132997895154034,0.0,1.199120509438258,0.45766926825873,0.0,4.7738496151737095,0.0,0.10533115987719732,2.175347488449292,4.55613624479822,0.7440998802269192,0.0,1.6419209233653582,0.13675673951025757,0.0237789508726875,1.3238320687047906,0.0,0.11537457893928615,0.0,0.0,0.0,2.551337895936488,2.5570882952006704,0.6570117214255076,2.0639020555960013,0.24092120147833995,0.5790651253038241,0.0,4.201447050247888,5.421521528168469,1.051341751746294,2.3287485730863846,0.0
tpi,0.313130060401273,0.15826035038929787,0.28318716077456507,0.025471992797531498,0.0,0.9378914545267563,0.0,0.0,1.8215258227011706,0.0,0.0,2.1113741345973764,0.0,0.11741698360473762,0.6110519898834657,1.1855835716788352,0.17986651117052865,0.3538294005908025,1.8271808369229117,0.0,0.0,1.7430983810116505,0.0,0.0,0.0,0.014114583614820653,0.0,1.5878388220128778,0.7284110424186014,0.033649642244280464,0.9160008843340908,0.0,0.0,0.0,2.572572294065404,0.06117145932985757,0.8553315957642267,0.9035741002057875,0.0
trf,0.3165408286627096,7.958058702721756,5.179761700149376,5.782980572878668,0.0,5.089808197284024,1.7055853785168615,0.0,3.578669304731012,2.0010351216035467,1.0989985957302029,16.231520973476872,0.0,0.17906227686645604,4.53864648050567,18.847051988772098,1.4650558546574928,1.3019637731453262,7.103162821395447,0.0,3.036679168056042,1.1624412488305786,0.0,0.19919982856055093,0.0,0.4920927104994153,0.0,17.465841138077163,5.621637721325609,4.431850645132245,2.734666228470167,0.0,0.29553980087648846,0.0,15.073662110960079,0.3585185785163798,4.331859218345996,12.976227287428193,0.0
wes,0.2798067429555857,2.6114168719453685,1.0118406929586765,0.0,0.0,1.4646801036167556,0.0,0.0,1.3292234685832645,0.3233590064122147,1.6209132278445741,6.94553796516357,0.0,0.42113568557990444,1.9338662852264683,2.6439422515310342,0.0,1.0169709517379442,2.038626392242058,0.6361063640505034,0.0,1.631202950474611,0.0,0.0,0.0,0.0,0.0,3.023765435600793,4.256338073071033,0.6395104731050871,0.7253267226112108,0.0,0.08649051032734612,0.0,3.049918410038048,0.5638703173870905,0.0,2.124571159564784,0.0
