,bul,ces,dan,deu,eng,fin,fra,hrv,hun,ita,lav,lit,nld,nob,pol,por,ron,slk,spa,swe
lav,3.4735906119188247,10.004772227581602,7.01800494311141,4.447186165157048,6.08089915245589,6.821605081146852,6.637134772757518,12.86605395964032,6.846378195722967,6.050219729552504,46.92649809377456,14.853156890216065,5.710708031814093,6.676455545202142,8.789102939906506,5.855426448329528,9.587317889316383,10.666813608009523,7.297998532325793,6.368033499001272
lit,3.6132619111780326,9.67160981218409,6.820911044231509,4.81674643137431,6.776791298627906,7.047001620576869,6.46965485831819,13.143996099919915,6.600006474978835,6.306921586216044,14.140793801831029,46.22919367487932,5.545850913191656,6.601147490833164,9.54256236512591,6.211963001856968,8.525479329998507,10.10932797732716,7.286991146922814,6.334622015901266
nld,3.4294684071878967,6.074367805785214,9.76632242648808,8.24963752928656,8.542036133131747,5.052730518274577,6.1535486122932666,6.111200381368223,5.251860320444019,6.4426446110230104,4.752384818758917,4.722440022193285,51.685070743042836,9.250585011542666,5.51373369462561,5.53325804181232,7.844508081251362,6.35856349618063,6.305714154254928,9.05042267665946
nob,3.669839512069576,6.623784147297138,34.985612762571975,6.74016962448179,7.347078680453345,4.7546833853222585,5.782753263680693,6.621898497406432,4.845198230186405,6.017570264497999,5.287861171734726,5.396066871789258,8.679934035608218,52.4575063680033,5.6659763274722685,5.3630687314690375,6.122904220044539,6.492702014651441,5.225042737347404,22.255568090522978
pol,3.2180225733593026,10.995159786896185,5.039774624450779,4.427970636238507,4.73128908061419,3.8191165951626402,3.945000001326267,9.432313394882394,4.052425982597073,4.228665033488802,4.584471549072262,6.786919445382654,4.8164967950353,5.06961079619736,49.10870636631493,4.364185393656493,4.940647078241693,10.908520841972594,4.335685453345285,4.764200348705006
por,3.4427455195896717,8.405465068885741,5.679293106520926,4.958119955615347,7.783718949948261,4.6184804544931675,10.31866764582445,9.253398610599238,5.577136192899444,13.661499463895293,6.7026774966832905,7.1124145339832925,6.000047028008275,5.458383981113837,7.504378238959458,54.663965252187,13.259526112971018,9.145593786295043,24.915840936696092,5.452714318673978
ron,3.56445513216527,8.832229813424492,7.081841711301687,5.2643958051471405,9.462519824887492,4.817052559915577,11.084794066490126,9.353832363284369,6.272264791895537,10.944568572655925,7.361181538654702,6.959998890613125,6.657212913334851,6.304723725068394,8.232067765744652,9.188867835525146,54.09879450488276,8.955303545357951,12.397449591927986,6.155323138977638
slk,3.544736839482962,28.799190192082293,5.454117509071265,4.638674069101632,5.5699397897878855,4.695626603671707,5.5781371528239925,13.362198300837704,6.9995982007979265,4.8513951621517934,6.568699468328143,6.997233520439136,5.3638836214171235,5.241382786224754,10.88345665554855,5.701094266828677,6.39523909674691,48.08141992914783,5.866749496239657,5.113081088134985
spa,3.1880936050652884,5.81331446967336,5.383172022064616,4.313839611733576,7.409504289832328,4.054574318870059,11.268252924680876,6.337303300015072,4.81951033840092,13.227797182250727,5.750891134195398,5.430099426408179,6.449277579340383,5.445531174015477,5.2330862744124325,23.066559128960442,14.555255140376941,6.468208686891512,54.520571013846855,5.636864840282863
swe,3.493143014115966,6.544420624515464,18.37270914789167,7.291276288355871,6.412673676744676,5.318585791506599,5.651912278385966,6.206386249848429,4.700816945573645,5.508328990927009,5.586956913004236,5.205158738668972,7.29071936042628,19.610927128851312,5.490903285291601,4.748164355781828,6.065510667565744,6.4388618164932785,5.3051939975919495,52.78678953292616
