,ace_Arab,ace_Latn,ary_Arab,arz_Arab,bam_Latn,ban_Latn,ben_Beng,bho_Deva,bjn_Arab,bjn_Latn,bug_Latn,crh_Latn,dik_Latn,dzo_Tibt,eng_Latn,fur_Latn,fuv_Latn,hne_Deva,ita_Latn,kas_Arab,kas_Deva,knc_Arab,knc_Latn,lij_Latn,lim_Latn,lmo_Latn,ltg_Latn,mag_Deva,mni_Beng,mri_Latn,nqo_Nkoo,nus_Latn,pbt_Arab,prs_Arab,scn_Latn,shn_Mymr,spa_Latn,srd_Latn,szl_Latn,taq_Latn,taq_Tfng,vec_Latn,zgh_Tfng
bug_Latn,0.1266729155002766,0.36539217618220476,0.11966842565855407,0.010217661055424987,0.1966542068940056,1.2643678853067177,0.11483562954939242,0.14442600421878105,0.16704954126589744,0.842082227575478,0.5740029175917511,0.19033204542647386,0.06104484891040762,0.0774459648469561,0.2283623608376546,0.1430903610979506,0.10305524109314756,0.0804027511049652,0.2985786080048922,0.013302998963427015,0.08362524205207222,0.03408580673539774,0.0571182553857712,0.07995375412182426,0.0,0.16836695876437302,0.0816898089890905,0.0,0.02759537297806469,0.11004403758903236,0.36233716444041164,0.07251090204094135,0.1512862502175416,0.1466626559527917,0.07511519418428314,0.2663626515841768,0.1272299114275306,0.24003832872131392,0.1559365559050594,0.0,0.29596351952336075,0.23338072522975306,0.07802520810364122
crh_Latn,0.017230768076717418,0.03531264386030486,0.2453588887622482,0.12376852600518351,0.1375953604809821,0.29143762919102567,0.024847841563552464,0.13565067769225614,0.3014296199977773,0.3553204323098722,0.14571077735713533,0.38174136788129065,0.0,0.06326051142412847,0.1669487939456591,0.15928760727404745,0.1283191252325171,0.0,0.13362904451000635,0.021876092159430982,0.05082729653116047,0.10634224364033562,0.08033696084354247,0.07436157362698204,0.043542987162743074,0.2251206500144871,0.09050574411817713,0.0,0.06696799051059354,0.02944119102311671,0.13984185659212667,0.11320916754996269,0.11187378922721258,0.06663810659311586,0.05457751359109153,0.21497194682717158,0.16490020799041671,0.13437536121049476,0.19475719005175574,0.11380973962956453,0.29195769321796927,0.20609303879550644,0.13363635885256286
dik_Latn,0.19646887704350302,0.22397562912793045,0.26478104128847413,0.19912126992030466,0.18646612641423133,0.3381582566310186,0.14056638034685154,0.17446182532204446,0.2568443506114333,0.17920940966179,0.15966016338234024,0.17518863525698514,0.6629083321763494,0.04024111942941477,0.26167208974310885,0.13301806532333904,0.1278685203793941,0.03573015579321481,0.12421501725732442,0.03699267059811895,0.07237740330348252,0.007755083738299806,0.05638268262324253,0.10156813767471773,0.10710665100108852,0.2860539374294966,0.13840517101560046,0.0,0.13292171296433164,0.08694966971875173,0.14027517596306716,0.3051382232117943,0.14149477846152703,0.09643562747962431,0.06106198780460925,0.1901545202448056,0.13463443849566126,0.25671681743130037,0.1687040674982736,0.1439514929104604,0.2546332844650161,0.3463867785842112,0.12035140310287318
dzo_Tibt,0.13988960001852035,0.09956845020976601,0.21970108893111906,0.023802646660037396,0.07526080924490941,0.0,0.07389776670695092,0.04044879908787191,0.17477018515279852,0.007331326189700782,0.0,0.13594922527827968,0.20771160901717423,0.4712207373175774,0.4257821631182601,0.0,0.0579886235330882,0.1475986694322451,0.4438110262813666,0.05780321289823398,0.13660735273035485,0.1176765369769095,0.06457140914126747,0.0,0.05180790305568195,0.18895661807246444,0.3835709339472082,0.0,0.23812518412737305,0.0,0.13789466827073849,0.21942278706191232,0.19518272756973154,0.1390395985956996,0.27380462443035913,0.033755295521890716,0.2083515510702716,0.1437111880810118,0.0,0.30342862221448286,0.2662263852156066,0.22511578751511685,0.2212939725189873
eng_Latn,0.25152582301364657,0.17124693497612675,0.32446659401944444,0.11149441558475637,0.303189610654667,0.5330645825172002,0.12310041404381877,0.21082573333933086,0.2821298449534613,0.11418537783656024,0.191410046764096,0.09817406228241765,0.1931567103032279,0.05131972963243481,2.5769069632810258,0.28395415262466894,0.2185545874861159,0.062417211961557584,0.30542141719500693,0.13638643196373623,0.08976132519672086,0.018291137619417697,0.0026854577936887836,0.048545047113535356,0.17336591136187796,0.1555025045958267,0.10730840626671734,0.0,0.04309319796087796,0.04757266947861827,0.44926042140975664,0.35663402064938143,0.23700146766628283,0.16117432245842744,0.1944824513378247,0.2771072001736745,0.1596629474974227,0.13303378949220956,0.35615537817301846,0.017478598279785373,0.40893611241375627,0.24156500769037814,0.021834559698687306
fur_Latn,0.12617871788810042,0.11113735972646754,0.35889277978325307,0.13361517152190938,0.26911294537150976,0.572841311355166,0.125962998910091,0.20738125201879942,0.13495388666301933,0.3130782865302377,0.19711061863793589,0.2500178631625758,0.11448854455541468,0.12493939526126674,0.14002723236503112,2.097333090180223,0.12033488986090024,0.12422803619057543,0.7882584558083829,0.10273999989543459,0.09669825184130243,0.05552340879105433,0.01850488464243405,0.498194730567592,0.005599523655253513,0.841431202710659,0.03401193488251808,0.0,0.16686254712414428,0.103682407483217,0.14303835802585851,0.20988672705701195,0.19023676743889695,0.06743405590980434,0.44058617444778836,0.30641551302196834,0.3733776682952614,0.31386008117963815,0.30866455331438125,0.06589989541057051,0.23917100924382506,1.0106397276543078,0.0
fuv_Latn,0.06870381546893256,0.2246252711338892,0.3680598198821894,0.21894310574110243,0.2464472895267109,0.6071355798123541,0.17673242522828136,0.17893224385040174,0.208105154542924,0.3582631940657457,0.28408398135624324,0.16528233230519707,0.08743602532237027,0.0494131473370496,0.373407849144197,0.09755963670546208,0.4119947547093554,0.12227842780936626,0.30239739453035686,0.08581468285027904,0.18512536341416297,0.03261504281659766,0.1299061073046861,0.24557413970392172,0.18106009176464255,0.22290436701306682,0.07675035445948097,0.0,0.16809123452684194,0.20730963609471376,0.16475385284291644,0.25616549388227394,0.2129341793106585,0.11110421708917961,0.1581587718744477,0.42103770893558057,0.14290533624929713,0.2225147110149832,0.1787162947573755,0.1343545126768806,0.30135689771654306,0.3621170315028097,0.1581973951200859
hne_Deva,0.0,0.2438738506011484,0.1614484345675411,0.1306105554368635,0.3305213073509723,0.28398224864793153,0.10993572136861207,1.0448702384716793,0.0,0.10258231090595249,0.02764381446556108,0.12263729963600944,0.26333664840253057,0.05152440041699613,0.012170718904394917,0.41939990997758425,0.10256613616975674,1.5154984083959189,0.41565496363802446,0.08500089401943622,0.13283824985641957,0.13836123430123504,0.5837384066527758,0.2109357312139979,0.15674374608580077,0.2990213477189947,0.1449367820391103,0.6813093064166953,0.0,0.2963900172648284,0.0,0.1722867118311413,0.309013911868135,0.09263884979234493,0.05940742882120542,0.2158172441573356,0.4692199165321158,0.27339955133240856,0.16733693036658792,0.157487907214656,0.12754480675058932,0.7187603221176548,0.15734110716478256
ita_Latn,0.1428966268341636,0.1858551554187038,0.25006504423615716,0.2586757261570929,0.2503423258916717,0.6131666120997936,0.12786067926238864,0.18890859145048644,0.19626146755310403,0.3417167295798018,0.24909047032778364,0.30233230673344114,0.17840765654700608,0.10841920865494092,0.39724565217557384,0.602776715686927,0.0567312715161199,0.1251239328275,2.7884704594846283,0.18604216048665112,0.27746254600633957,0.05916587918021765,0.11649740363889105,0.7310896424639948,0.09883433890416882,0.7068339418542848,0.09960802507915556,0.0,0.1724631871511284,0.08911707276716818,0.23867546581705312,0.33035723042294496,0.1767826712712557,0.10330994319661047,0.837799419414722,0.3116022715802371,0.5637558419466764,0.520035516052495,0.2617716524546916,0.06334709595248667,0.22716045344384117,1.9901162557093066,0.0501945677959621
kas_Arab,0.06542203020745241,0.13507233167899457,0.0,0.07336555689709368,0.2005075606907072,0.2067963685826122,0.053183598720317526,0.1178676495710782,0.0,0.06275943529175265,0.0,0.06864681157306585,0.16863242942140566,0.2392302240963673,0.22059129178557413,0.11793400923544439,0.06814290163891812,0.05404505510306645,0.2586616190810904,0.6274106578905716,0.14394572577866516,0.037349036566865834,0.39935174307195354,0.16087664738454777,0.2684493457531216,0.24273178320200994,0.25833892028263605,0.07910171833308732,0.033158948363002594,0.20355620416060427,0.1088498669214264,0.12430146329034741,0.10008045960467804,0.14217659841147956,0.293027202455848,0.31585461825732963,0.12537863465320864,0.06894721965560002,0.09016823270948748,0.05897087104658638,0.16894746390926496,0.2524342581900605,0.1790354731589101
