,ace_Arab,ace_Latn,ary_Arab,arz_Arab,bam_Latn,ban_Latn,ben_Beng,bho_Deva,bjn_Arab,bjn_Latn,bug_Latn,crh_Latn,dik_Latn,dzo_Tibt,eng_Latn,fur_Latn,fuv_Latn,hne_Deva,ita_Latn,kas_Arab,kas_Deva,knc_Arab,knc_Latn,lij_Latn,lim_Latn,lmo_Latn,ltg_Latn,mag_Deva,mni_Beng,mri_Latn,nqo_Nkoo,nus_Latn,pbt_Arab,prs_Arab,scn_Latn,shn_Mymr,spa_Latn,srd_Latn,szl_Latn,taq_Latn,taq_Tfng,vec_Latn,zgh_Tfng
kas_Deva,6.914065271217281,7.6323438921871185,8.264277208237802,7.225010843242393,7.0730201013022675,5.932743694724777,7.113320624658683,5.768475627261595,6.139954655100644,6.0759679703502565,4.443399974772851,7.370078980926256,9.36934307413327,6.503779060180663,9.777585966648456,8.205647582352421,7.212780230176319,6.623055353466649,11.186353242512745,6.684545290302009,6.744925424371714,5.886571804519055,9.623895207883601,5.742839732178124,6.96436325341705,7.992442758915523,8.60845199537895,3.4157830832626557,6.558839643968274,5.494152331281406,4.877073602344112,7.850307735265552,6.295378402983796,7.049749046089769,6.554562242103572,8.692949138710148,6.357178632843116,8.343768860054517,6.917045236608612,7.983395312092319,7.066904745891808,9.516255436018605,9.001265099631903
knc_Arab,4.607418150035307,8.719767170269737,7.183339331018793,5.161198305408672,6.429169626779176,4.9571384087968395,6.959036123583745,5.3298887095941865,3.918802470073737,5.801724183993804,4.311986014645224,7.126601076703502,9.937768420951896,6.461722822308716,11.392968519300457,7.012864655156078,7.233499367115185,4.025700114457543,12.15711660568068,6.310670041612157,6.19931159222543,4.071106916865674,9.358168165410515,4.029267864963029,7.12019450823393,7.741582808687249,9.015510482741497,2.0839928055902663,7.564141396506496,4.4563282676123395,7.7854890300279465,8.921264062849165,5.211296012988697,7.1498466680659,7.04156551062938,8.856136854482902,5.398671983674421,8.255690121637615,6.716780837569036,8.854500547503626,7.224112355076491,9.370244844204521,9.321922979631877
knc_Latn,6.376281473687973,5.687687385628463,8.328755080623369,7.754215473601772,5.428228367285195,6.02062740183595,4.812514435952493,4.92894001018708,7.021410338641178,5.428736256476043,6.870420240874002,8.72731573017996,6.912552180339225,5.836128060743958,5.823845365855126,3.1978402586917554,7.487916407419282,4.06088149600916,3.9084094685147406,3.8809786950776983,6.0270457895094225,3.4945446770380166,7.813176462199165,2.6522343947477722,5.144856805758636,4.743347789606283,4.984739715097337,2.057130884193252,6.414701086133492,3.4132997650276686,6.032172808838597,6.280389984341796,5.9765028750818265,5.472349107141714,2.278263275314031,5.503797990812334,2.8845467975462844,6.205378990552781,6.29235523022537,5.66354684158927,5.436412921822885,6.81931138994059,4.559665641299784
lij_Latn,7.468969367714659,5.853303772898362,7.76800278555017,7.9659910286835025,5.944460953909469,6.379127239680563,5.077523127921373,4.475313221252597,4.670134303050927,5.559157875245911,5.848708276262109,8.755623978030927,5.503305498194792,5.39237118201997,7.281282276008473,5.270926567893479,5.931973412685864,4.486397230923978,8.797978683541153,4.657231552773791,5.8054012076212125,3.6216045938926142,8.217768948237579,10.228205933032667,5.310757543861924,8.035991225995406,3.3644542227450587,2.239645849536532,5.491780619420065,2.9461369051748125,6.2896908715185065,6.309941028387893,5.971300043355962,4.459635944923683,9.636275402901786,6.787646480071431,4.55530994463089,6.376671410905716,6.0896018761087705,4.295402917579752,5.779512341766108,10.41766374864657,4.0648564408727665
lim_Latn,7.150099227535546,4.065560618844174,6.771606231748309,5.178179127966195,6.494006951202581,4.825854425877125,2.7856448268147633,4.193357711818495,4.952306716552898,3.2517606051572168,4.794495746704761,7.821843599482695,4.611789215470034,4.788708734054824,5.376482675500091,3.7406507972362903,5.625014069201803,4.998131776419872,3.599932943146017,4.179560704362341,4.737862693314241,4.036187987684083,8.05316686289706,3.3326255602753485,8.695064063324756,4.005174058397324,2.5718098551239987,3.318406930417245,5.667567298288264,1.9645480171853142,6.963720740945005,5.08976733034735,4.584952422313608,3.8141609418685745,4.2117505034223655,3.7956268365508152,2.9858095881012634,3.6587177791354564,5.778980723220283,3.2913218817171326,5.0695013563784705,5.5811435290950735,1.8336451023555533
lmo_Latn,7.22018993159229,5.67047409609749,7.8717691345787015,7.8740496819954044,7.579419709019662,5.7750193595202735,4.709067965080004,4.260088926647667,5.34400230559212,4.7625051487160714,4.400284992785252,8.499616187290457,4.954763426957761,5.402098916344979,6.23434061735613,6.365962165472476,5.998698879548081,4.4227054050705465,5.718484139893009,4.5064808553538365,5.2747934603699616,4.049981821644223,8.00081727714456,4.312684047733183,5.381094425650106,8.642143253660429,3.682929940521304,2.3659694374396762,5.635377095340296,1.8022523955955512,6.39812383209496,6.69600169101018,5.643177299512855,5.094001762543262,7.171821980641349,5.281283260681304,4.396812667097822,5.331423174904425,5.696782558512234,4.368633094003737,6.556755417151672,7.834524609295937,4.175338639521271
ltg_Latn,7.143856099902962,4.295660259340388,6.8770684174769485,5.18518133700281,5.313056794535937,1.7021957643272836,4.320000224533045,4.587305047005397,4.636168501782185,2.605796638360202,5.147422188636634,8.457689032929478,5.361777563209006,5.006659409972998,3.0560505519177075,2.6799212921157802,5.532238946357025,5.306308353565952,1.719365468521472,4.34279400648006,5.831286067855257,4.495133971824233,7.742565109864706,1.8776028474417412,5.666045520054967,3.8769776191931107,8.871269921635653,3.471378299673748,5.696832631680495,1.8270740260304272,7.147340879295879,4.659696892914308,6.133824330372543,4.215570711239977,4.979536795093105,5.505149494986282,2.6157795718119,3.8558496194409333,5.477210561456163,3.3006417839965065,5.373914726099727,4.2674608092850805,4.651870787600865
mag_Deva,7.283873305221235,7.51429846769248,9.023286599969046,7.818539726712014,7.066599438793415,5.922161692157303,6.984108859487052,9.325016713917968,5.706865632726901,5.675375508871464,4.47970010214889,6.997506677584872,9.744010837364268,7.096927837391156,9.774575119674257,8.53303038399056,7.262776679933861,9.274114276789257,11.787607241527544,7.57763455081059,6.407072358074882,6.508802130211368,10.322865663437542,5.578851338789958,7.429714508460132,8.814163684082118,8.77757917942445,7.879398572525254,6.460660064553152,5.9674656739086185,5.048293926344757,8.396956310896208,6.592929094893327,7.279044012024925,6.225718328863236,9.23084586592087,6.756039941080248,8.787039035542138,7.317371417846095,8.110091621748595,7.264914594926562,10.683991372085913,9.620603233997214
mni_Beng,7.759571709655999,8.201036357290349,8.77761020209615,7.612099738434383,6.996855439415059,6.095888439307933,6.019188400368697,4.920606755247323,6.622107830749255,5.857994204083733,4.477825467154475,7.318576234146208,9.65239542928378,6.423394384103089,10.271264984529903,8.246639262332417,7.254694734090044,4.017869967046851,12.152622370662382,7.409647104436654,6.594869071241439,6.1662546002515,9.96047338977249,5.779499262001765,7.582062983716091,8.782359012903008,8.764896562465847,2.3758982485783666,8.216345662821833,5.433991762307471,5.117222525036958,8.491023175180707,6.459701011241919,7.312256045439263,6.393451817819053,8.636242815730832,6.3636545268491,8.542920689915448,7.117913609176184,8.935654352923887,7.240667384842046,10.28795767402221,9.611656407016754
mri_Latn,5.959931403296827,4.4747594662594254,4.220808829294136,2.784412513392167,6.074062245976773,2.9080742619382263,4.412522855956123,4.521816100441454,4.960180935125598,2.8233369821179544,5.58461336747026,5.767227026292358,3.758903454780291,3.468821293411824,5.86063809917627,1.586015983577815,5.15764633070421,6.035773525126845,2.7535683607985892,2.2645587924147454,5.815199417263779,3.9892717007928984,5.271769808270738,2.8125450686480513,5.314330331585908,2.0255940927232463,3.1043051895981444,3.3802238548665304,1.8890719940205216,10.601825908692202,9.229163781674782,4.652342412749242,6.059581464346524,3.4054715718854474,3.829126583111786,2.933236666881186,2.0184912957769594,3.263532925592954,3.669144396845698,4.568086081864278,4.700955422772635,3.3792306439998874,2.5541192667123993
