,bem,cwe,dig,dug,gog,gwr,heh,ilb,jmc,kck,kdc,kde,kik,kin,kki,ksb,kuj,lai,lam,leh,lgm,loz,lsm,lug,mgh,mgr,myx,ndc,nde,ndj,ngp,nim,nnb,nnq,nse,nso,nuj,nya,nyf,nyn,nyo,nyy,old,pkb,poy,rim,rub,ruf,run,seh,sna,sot,ssw,suk,swh,sxb,tap,thk,tke,tlj,toi,tsn,tso,tum,ven,vid,vun,wmw,xho,xog,yao,ziw,zul
kdc,1.9284171523896383,3.402924603331383,1.1302420570114142,1.3643321717446752,4.108353636386233,0.6788728905460554,3.0817474043870776,1.2134796961725416,2.2444298399148823,1.065808320589177,6.236921675335369,1.9644305137415057,0.7218259410735571,2.011302121045204,3.112088019006025,2.9030139654802976,0.7745200515399655,1.355049813475763,1.2831113121599953,0.5108764000688623,2.53746350402175,1.0329292361601647,1.4933588751185687,2.1044357311473334,2.431688005435361,1.3657194684103349,1.6332114040016832,0.915259732290283,1.0258677821948148,1.807269134387908,2.8501582330718476,2.6473387085096127,0.6720767602639743,1.8299935503958416,1.4319468826714967,2.0949590634794473,0.7692388192967309,2.289437409892249,1.2702659027219279,1.9405336197550924,3.1103691199433543,0.9041041861518406,1.696830587923856,2.4941418023220407,1.099679968201656,1.4544896006540158,1.271085625862891,1.8458719157342074,1.7321089335981033,1.43620257157739,0.9643002894695364,0.8214847948009982,0.36464082451123203,1.9428040119522376,1.8019325074611603,1.260799978339227,1.7645516012613953,0.8281659951469129,0.9182927283730463,1.2569080132110486,0.7381938626076973,0.692997221215064,1.6571065224025685,1.70885845863846,0.5864207770579551,1.9765481517651522,1.9147026139714312,1.02374257056429,1.146414804651238,1.720996111426232,2.427494085998716,3.314311895180057,1.2564333580759413
kde,1.6661390625993715,1.6724163882774823,1.159717371979927,0.7533860314328296,1.9510079180718813,0.7359115113781208,1.3445285669414093,0.7121064948273769,2.3152971624918974,0.9644483817761469,1.5195224002891425,6.561824237868157,0.7505976211519423,1.969133430347774,1.3807224054597407,1.0996847907673448,0.8317478933663612,1.1394769939508234,1.3478359040753756,0.7049196739434062,2.0649207861047127,0.8522637587433304,1.6675866509651658,2.480242608543481,1.4925835453146556,3.763853620204146,1.1362258419606668,1.5094290702570565,1.585211608964359,1.431481868192483,1.1897549510589496,1.555779367861163,0.8195874943564962,1.555897445050946,1.010555031282224,1.3945261568331586,1.0643505547740184,2.2808339031586042,0.5867298090304438,1.3856959323129696,2.4328381646210047,0.8669616174413842,0.9733522170214357,1.6773880214238623,1.130293270882758,1.3338895697129571,1.3776520641052348,1.3200449666900536,1.5976663284845574,1.7437785518159477,1.4938373060328893,0.5925784392175182,0.5485145914717221,1.1778001124285011,1.2803730694974227,1.1975537085771968,1.343687906781673,0.5944957938907968,0.994961389378305,1.097268423145932,0.7404936549065027,0.49329809621797566,1.2042903856129927,1.475848094224213,0.8229911664402684,1.3219919174744468,1.8933181993291837,1.2693132072006896,1.2295269405368363,1.4278508081900798,3.301934072333769,1.7628786282958766,0.9666009766295643
kik,0.8298036621304893,0.40829891212150843,1.9483034458495245,0.566964067766011,1.479774275822267,0.6457168004729137,0.2444212518014438,0.25428934732596514,0.6761599503147273,1.063629949380609,1.9109969010084102,0.7086080481362319,4.74479804623469,0.8082658663557175,0.6266949462544541,0.5946988141395233,0.15033746670271386,0.2958186506347324,1.765406713859649,0.3262317688171495,0.4451909154952262,0.907340703563097,0.9082688424662348,1.4023103680464306,0.9951526697899525,0.6751139151613796,1.0129496506755185,1.7281320291401898,1.9556022963842064,0.24680109845440248,0.34147131826512833,1.16861483636249,0.5701778159532569,1.0698458319169464,0.7217587571218048,0.6490129429155646,0.32703661929105726,0.6211354574738976,0.4568541497345277,0.45811090447458647,0.5830875271513716,0.4865050342487155,0.25608617163666975,0.8957306290051263,0.7322652030160055,0.8684666008872032,0.9477638924035089,0.7787807448944581,0.8845934118363332,0.5718290757094989,1.9273513827608937,0.5201081446434968,0.9819998663707654,0.9629791819344123,0.43318672057790525,0.4275586773526279,0.4197825597098103,1.0758563917397366,0.811394731895487,0.6953998073220244,0.6231025317798972,0.3629790302786421,0.4666921346469256,0.4646168925802108,0.5869882739742613,0.7368778137328171,1.5186792234117832,1.2202324142801335,0.5375458644192598,1.7589666645762012,1.1397391088102415,0.7059844245533085,0.40862164481862295
kin,2.619959081319009,1.1917601186644697,1.0081254200693803,0.9533890418399674,2.040175671185856,0.6804689701908517,1.253618459379065,0.9277156156377687,2.9328938057785754,0.9647911319108392,1.9076487505511894,1.8482539385812484,0.8968407819998839,6.451134953234683,0.957588519475645,1.1448583302622528,1.1081375629951888,1.5556985909142058,1.4108542862741733,0.6675237559063655,3.206175310204303,0.965353634259704,2.6636875660718475,4.630133872143427,1.7526361004455178,1.4618387161066038,2.91597560545403,1.3581176612430104,1.3493094473549205,1.4159884332626032,1.4262099243019333,1.5859183580267908,2.178152157311762,1.295642846884111,1.1721394042364237,1.8569788238664757,1.075428410570617,2.1220025083053793,0.7902915462301122,3.5984501176446946,4.094007988270031,1.009600712603536,2.1010341116116806,1.2747480544555077,1.2426028874745552,1.7143382568473753,1.4655554102545902,1.2199643160328346,5.897031257784541,1.4334471571360883,1.645441061995439,0.7664185339597552,0.5739713252766899,1.5427698353863062,2.8275345231581386,2.1046411310714506,1.6155872015680022,0.8144163376283761,1.143368333410962,1.508880747982261,1.6294858396094398,0.7485566524975874,1.3317682834106503,1.7798973252317392,0.5992031108930993,1.1411137190554685,2.3168250263237424,0.9524384613966924,1.7168714183269775,1.9593498417647943,2.273254702847144,1.8803134387137237,1.4618728984729654
kki,1.9397820039808678,2.3185367358225197,1.3133831689629651,1.3096292239325689,4.38467202768299,0.5626242873096996,2.7963985590107585,0.768209834511779,2.326422694387695,1.2128350630189484,3.424408598884668,1.7359627168545895,0.8341601622349741,1.8270764371982862,5.098324322292242,3.023836507283438,1.0174127492277034,1.0983905605527482,1.2289899982645651,0.37957613984417343,2.6422066337442884,0.9821379474854683,1.6075535183722167,2.5712551678612696,2.349468039761675,1.3335116095058965,1.6052406004578916,0.9788175749709922,1.0104805269183468,2.2343453632594477,2.6185281371341715,2.816333598651565,0.5501084236896007,1.840666019597355,1.2351422530499279,1.7916866322052964,0.6167701130770197,2.6146157457146315,0.8960546207761168,1.9687941534282323,2.4530624099131395,0.6913071295618319,1.8625097138898261,2.51659145068506,1.0221193067346277,1.5864625664279648,1.148002612829794,1.9349625927664873,2.0636480946489653,1.2108772400207017,0.7448765233043073,0.7590668671338933,0.46230931633039524,1.616642981293755,1.9891830472339185,0.9191888920388048,1.733030157456928,0.7476381830489323,0.9681616582512292,1.2937830373530934,0.6026993076345453,0.6156771761826977,1.5366098369084933,1.6704455585256772,0.797120890290371,2.3318525477771246,2.0467566159926247,0.9360084147992362,1.4156658000723363,1.7478677717617783,2.597311068440157,2.903892929866027,1.1387046696506318
ksb,1.8553900354833945,2.252067761801503,1.2099134411980985,0.9317491813653166,4.403655306867549,0.642791280691884,2.7874256949436163,0.8776905612713427,2.4216255004062477,0.9515554897127614,3.2916285069146882,2.3879996548158737,0.8725733933382939,2.2206722519127187,2.2756222371357304,4.592928847771163,0.7245046679790921,1.4258910496216777,1.304918575831685,0.30232280072756096,2.581362025218666,0.950494975113981,1.7736368885712581,2.0683700214276555,1.25294685641207,0.9115075107064643,1.49965233079278,1.6111300114595726,1.499675070841914,1.307555524722169,2.2485378209359426,3.338838644900407,0.9635030403045998,1.5214736219458578,1.4956252592410035,1.696817925237899,0.9122305466958586,2.588818447404766,1.0478636611393217,2.2722919836863404,2.7042992595914055,0.6618814007921492,1.4042640111560083,1.9665219138929266,1.0881273477589648,1.4326880211868116,1.2298957200391507,0.9256982696014178,1.8034871130160164,1.2617963242495367,1.6911882218275647,0.9881000939483554,0.7045418377777143,1.8271017296446843,1.5431818923197647,1.1373542043931697,1.3272203394801743,0.6022693880107506,1.199813976111586,1.0723936193829975,1.080637481520172,0.7272448811432886,1.5241493428658222,2.225384800447641,0.8226290961152845,1.5037295716331442,2.5596551322977064,1.2797660882473356,1.5149229337094319,1.8570670105604121,2.5777795725979233,2.7717721088173644,0.9109376488367662
kuj,1.1484294657968386,0.3869911449016969,0.9469604768356009,0.35816815562666016,1.3762830998238276,0.5052978114489458,0.257610308616621,0.5196278958120627,0.629155033230054,0.7842001638959982,1.5054165307400034,0.7364671660745608,0.7080994052637293,0.39613949014879357,0.2740949766189199,0.35038515649695845,5.427206148075347,0.41234714855707505,2.1058039460040616,0.32131524796619204,0.949040407282041,1.0480470211657233,0.882556403971296,1.0160953501519783,0.9047355829368753,0.5249474247898814,0.7643010084408608,1.8375962710069456,2.406089954376681,0.42095377793324135,0.4030261822697576,0.69721389001811,0.8703779636078284,0.9398847099225971,0.45695326054696345,1.1011903353233892,0.41815706955686655,0.8388000016212311,0.35142403165753194,0.45919698184189117,0.7793063626911679,0.6172874847664153,0.2787974253793252,0.7656075493243005,0.6629393986327028,0.7757077756969143,1.1220727014611387,0.5519631770472746,0.9393939932000956,1.1571682214028007,1.821300697559415,0.6666918119765042,0.6539213600380241,0.9143331424763148,0.6952881259744647,0.38899513460652313,0.6142109408184364,0.6940709143311216,0.8798609436040844,0.8228078978604787,0.7877271318308336,0.3886213581764767,0.3740191310731298,0.51009366305896,0.4420586125539913,0.29832834112167333,1.3274548707842349,0.9003595152409963,0.8283987088392083,1.08784973319883,0.630254853259557,1.3030131270614673,0.6471947848606082
lai,1.7878869810795888,1.3659129148077083,1.0108034242483337,0.3860171557377169,2.100054654839057,0.4749483687789513,1.4813405918971103,0.8793801557982278,2.2229301986439673,0.8675106238926494,2.039959889145581,1.8510714855752286,0.8714055229102554,1.9469304150767806,0.8237979763398787,1.255185756992312,1.1526838255691476,4.5176225901588465,1.405030287004479,0.7170817814332099,2.6804151274005728,0.9773289902210348,1.2711126401825954,2.6023290493604514,1.987298183131281,1.7951101171636192,1.2168579843965692,1.1084723625997617,1.505604841108443,1.2504412495701327,1.2369563516697841,1.2166600294134595,0.8032726210559044,1.2588089206437463,1.371428008483098,1.6053388290894466,0.7245338497335523,2.205453788002374,0.5316297721907203,2.057433098947073,2.150048881922584,1.3354823949085914,1.1160563195503121,1.6595084369685913,0.7880585244561052,1.5761149982083644,1.261041223544375,0.8569897975695915,1.8998024082440723,1.3480283481627102,1.6168735008687478,0.6706249750311137,0.4384181388050149,1.6995689649976262,1.335426798841244,0.8681230588077097,1.4497306360657274,0.7612553371864438,1.081434728195003,1.0557461048456238,1.0536673106170122,0.7964543808158684,1.3184190042475235,1.4473776184758578,1.1004590736280626,1.240940468504696,1.3277837141468767,0.8491734949385525,1.4223301263568076,1.5222197378987634,2.512238179516322,1.934780778200287,1.6313387014185932
lam,0.8571692698243418,0.5163369048302717,0.9436494571275796,0.2262611481668133,1.4964871398932502,0.5938423830448872,0.11389573245781917,0.24385420810075045,0.7157659964012488,0.956289722250482,1.755895118103077,0.7076022277638987,0.6437783769040589,0.6046156563249182,0.47693660511973573,0.7910190770443432,0.18472556568371418,0.10441878816428331,4.354228228021716,0.30358522670824156,0.8894646769984983,0.5669932348509181,0.5912000165547531,1.256847991672844,0.7939723037742372,0.935330347348884,0.5842798840223515,1.7200288053618666,2.190800351280318,0.25696247279669754,0.23333829837016581,1.0359146176387382,1.2480874045384747,0.8680081662321882,0.4123298640671811,0.6386266286447145,0.1288948037975716,0.6227882906502181,0.4600290655768507,0.7671772607020048,0.14974494934727345,0.6472321385183256,0.15804699837515082,0.7119652463299461,0.6609807001489214,0.42706009088346636,0.911052904063204,0.7926270792940737,0.7583079949161746,0.5440902561894176,1.946723038495981,0.3475961542768119,0.806395356211603,1.2658528904257735,0.43317981371355524,0.3843820727292916,0.4215218780543716,0.6017798420501943,0.9404444205316428,0.5885792389474205,0.7408439085745129,0.3464616038950278,0.510500435336677,0.6153072237002326,0.5666284001194674,0.4302370636924468,1.0223283747942964,0.7390276788021722,0.5768406904770844,1.2983867117941836,1.0081936384934915,0.9237423902533125,0.2341025237041759
leh,1.4628305478342205,0.7322942584700458,1.1007276860113973,0.8014360290107123,1.5291253660719184,0.6202455639669264,0.684542130168081,1.3498155426526952,1.4649416054847066,1.804007094872123,1.271237556797224,1.9763667539597125,0.7280664160675123,1.0853701938087101,0.746792273053491,0.7138680857835719,0.8257421350950238,0.6551080238964619,1.1939811486018834,3.809553956899057,1.5613262808090387,1.1136153773274686,0.8323038788855891,1.2039553726805379,0.6424798557056464,2.6188836982636614,1.0624297849033062,1.1160510456011787,2.426066859563974,1.1597471305416078,1.0155975285058898,1.1012364226349987,0.3725274134435939,1.0015455070965087,0.8940996634850308,2.0676052966646132,0.33891176204202234,1.7176911425358998,1.1311371438567341,0.7267813297692576,1.8550137170708019,1.1608761536812253,0.7143468702912988,1.299259629277452,0.8416121738742252,0.8135908502827361,1.3143948824799714,0.8475417441208897,0.5151870330348517,1.3460131133918998,1.5165312628816012,0.9911481663360945,0.99880551706025,1.2503082422056537,1.0079970638471811,0.6404065255874151,1.2493579208136525,0.7890959483636386,0.950594462229526,1.4647569406866514,2.4258365403423876,1.4423114957277325,0.41735259887918796,0.9027116352244353,0.5704836951539686,0.9872709277220422,1.3068631016353758,0.8614232305789383,0.8478693531150368,0.7825924116474727,2.524346605451001,1.1038380314096328,2.137314081669551
