,bem,cwe,dig,dug,gog,gwr,heh,ilb,jmc,kck,kdc,kde,kik,kin,kki,ksb,kuj,lai,lam,leh,lgm,loz,lsm,lug,mgh,mgr,myx,ndc,nde,ndj,ngp,nim,nnb,nnq,nse,nso,nuj,nya,nyf,nyn,nyo,nyy,old,pkb,poy,rim,rub,ruf,run,seh,sna,sot,ssw,suk,swh,sxb,tap,thk,tke,tlj,toi,tsn,tso,tum,ven,vid,vun,wmw,xho,xog,yao,ziw,zul
lgm,0.8429523717965317,0.4955403658987141,0.3179708578179685,0.2963760839848515,0.568134222091988,0.03167778664174925,0.5157841406993198,0.47830562797962983,0.6989156090656525,0.45784968349863675,0.2887793160930041,0.5527929877847075,0.31251003978344727,1.0018103305309403,0.19236548902270023,0.0,0.4363559348950883,0.38091258763141944,0.1857372314526664,0.1946241360254053,8.241364908526398,0.42472283426495494,0.6247371911890323,1.0716222454668607,0.6410783783147878,0.4941451759129336,0.49105087561325966,0.26215888279254074,0.8339833021417871,0.056986635960139864,0.4182777184164532,0.829305999520427,0.49577174194233464,0.5761069050260659,0.21711448708196812,0.41126178666039515,0.2920238328737481,0.17239853107342107,0.36877479568317106,0.6654533997688805,0.8723705148624834,0.7551898421956551,0.42172665117536035,0.5902707072088482,0.5243197188833371,0.6898629031141308,0.3601707524740245,0.44223713866314895,0.7000780523395917,0.40323378007026456,0.5244270578058963,0.6747391310667261,0.4448953148941559,1.0538363526154946,0.7449843120731021,0.12115990855661884,0.5994921581200607,0.29526262508226786,0.12819860517127246,0.5237415543422124,0.7742304158861284,0.48081680301410046,0.09911638340371276,0.6112201672984678,0.3642561090750416,0.2972694115593377,0.5336989159215584,0.24495778276830826,0.5498881212110049,0.4779258788185601,0.9079569534052094,0.516558340078797,0.7017503449817593
loz,0.5580538398420387,0.5325052071308658,0.34748559105197074,0.10392954450928293,0.8597826493497305,0.0,0.14662760762448013,0.43054235499159077,0.4733877923686247,0.337974048697232,0.18452545765237893,0.49004754226391967,0.43578078868056735,0.6569414492352941,0.2893305439081626,0.0,0.3660931119055011,0.13808876109152557,0.13785878111653282,0.30157140758728573,0.3032673453341239,4.408847707733742,0.26424573761860337,0.42890599856570333,0.3831412159903138,0.12434591808678519,0.47346456406290827,0.4146941527520571,1.3859530897626442,0.31526719055995933,0.32885667965691745,0.433234537674414,0.1793867949811041,0.5087689836206142,0.04328238539584994,0.8848415462417183,0.27416938839686544,0.36963207347375615,0.3918706812296975,0.3550025404804238,0.38402663707524454,0.36299402117266943,0.22457844091808887,0.17272922420939096,0.23548814807223906,0.2448471372560661,0.6678344338008646,0.13271583091641048,0.4728687706844088,0.47711570877727105,0.48653458079541956,1.6095556220026754,0.6531389512506696,0.5259784342132985,0.08710308109409581,0.0,0.3981517731138915,0.09854759481248365,0.18667787037615824,0.2867667670237921,1.0684085018339378,0.759017382442595,0.722077502883808,0.35708085557367397,0.39166924474119824,0.11062340513087854,0.4099890105823203,0.18746756322580005,0.7852690589759721,0.8080557309729066,0.04422613204104309,0.5270939704248558,0.9612369815146948
lsm,1.042321689451068,0.4189162724135116,0.19886864824975703,0.13114640562438495,0.2945785723072234,0.2783610163587307,0.31200697676846545,0.6419583624618834,0.49828942065378,0.21684301510191517,0.09608327549642937,0.450332235829924,0.3116407486183519,1.164986576269941,0.2537490322442544,0.24485857387884913,0.48914352404024086,0.25896167361612044,0.01223355376408719,0.3354556423305688,0.11041998112733076,0.0,3.6754832766561307,1.79423545021484,0.4889659123221861,0.6315842450590292,0.5893926395529583,0.4073770491224007,0.34572289352894536,0.08546276369064998,0.3196706589273628,0.25145276682138196,0.40922605437647874,0.1778493472460223,0.048649241892674056,0.22881742819266826,0.5804991930786381,0.36236139698822,0.32247677933727914,1.033063368292419,1.905527860444625,0.298065081703502,0.5685623791667407,0.5256978598421505,0.08861213249225308,0.3056297497903717,0.6510370464524975,0.43139486057095233,1.1978268670416323,0.48005252527978826,0.0,0.14063915663169446,0.05276640286577994,0.7655303358616727,0.616722893068018,0.24700975393542457,0.3980676987124365,0.16955895848466973,0.22606719078049942,0.5839199809137536,0.7143620943851099,0.2823900121629741,0.0,0.05111460651083277,0.2788148756949802,0.3179098530798843,0.60862350430261,0.41454471958210704,0.36068248653379165,0.8501895290145409,0.4648608238155294,0.37858521882754914,0.1365913451752263
lug,0.7513538846674503,0.4623985192907636,0.11560681998761524,0.06032659933873319,0.5459653628826455,0.5721177033159375,0.30210921477924035,0.5951665659732654,0.5972727408358711,0.18489085518458914,0.37086711746036904,0.36097434445282595,0.009526450224695893,1.4843028538751124,0.5569301664988942,0.04769711601321802,0.20913499084421616,0.3111509086368791,0.0,0.2525681157872208,0.47167382301594074,0.13069406563911024,0.49683050838420684,5.272146207097016,0.4404999159755967,0.45279913398402094,0.41417435012282766,0.1887838230779746,0.3517232362897573,0.0,0.12524819556660027,0.32106929363132686,0.21175173317233842,0.0,0.0128398019572451,0.19712732327988292,0.46834763989362393,0.35677045234785787,0.03523446503077743,1.3472797123253741,1.8822568423211141,0.3991780641007594,0.20711796163092622,0.026780679319552192,0.5040141785498449,0.4370726903630082,0.6512858076975654,0.1434482451365806,0.8911147978640113,0.031581037633792164,0.0,0.0,0.3311271185290465,0.3556317760590062,0.5323718563513342,0.23095548296048563,0.5461267284564606,0.2667078633814661,0.19647509637893812,0.2541094388695804,1.0066925904730066,0.15491042581235703,0.0,0.32435728789386786,0.2399615483608475,0.36768132023545164,0.5168446777594831,0.26330236587328315,0.8597631326727768,2.5058358037298873,0.7985659651978274,0.41064252203298146,0.4541662364328438
mgh,0.3439738794745999,0.5996819764749546,0.30475118559183123,0.0,0.678286809767398,0.0,0.5130471004890946,0.23864016648517428,0.40151666832521826,0.04206546780729248,0.2995963745771224,0.08483291826336625,0.19247330944587837,0.3373707482664443,0.2714365261222831,0.22718807640130478,0.21285482204845074,0.2538664334437337,0.23369179117992367,0.2078911135040693,0.13997527798742837,0.21867370907285633,0.44395180160581305,0.4121560507228672,3.7139815323344454,0.43203030872114745,0.3386420835381596,0.44541465919037115,0.07864546817554263,0.22272462062068854,0.3698679508918339,0.37500562829480977,0.18199976996858425,0.506404204755917,0.10043845629020787,0.008597902111885602,0.41509982021544634,0.35271539329050583,0.15891403829840733,0.201515044195979,0.640494761555015,0.10768757939642093,0.5358165384153342,0.27169749594726866,0.19941926221450856,0.5717846270416764,0.1776505139824085,0.24511826254498814,0.2566435344838638,0.2695402980704422,0.07545147476945147,0.0,0.18046601677592555,0.44147295576555834,0.5156592368055453,0.14168154003742117,0.3825261465140386,0.19864798881803303,0.20174740939410363,0.1364798239778846,0.21774970640921776,0.14974619419911406,0.2737868022402399,0.399416205345263,0.17131422946919095,0.47551978559485697,0.49519533972966556,0.27511366343384935,0.0,0.09395345484874884,0.8994704767417545,0.3296760455008325,0.16067709476977043
mgr,1.1662634685625974,0.4821137868921479,0.32029184658458654,0.4902955428846738,0.6900333574797717,0.41917241378434333,0.7499468359258774,0.5790528794971035,0.6968986978230074,0.4326609423211991,0.6813755820819889,0.8740980518498134,0.4663416677428103,0.6353544784164811,0.5493941007967535,0.4603628823942554,0.37485000381044564,1.086654995056744,0.16020731832009005,0.7287492705154452,0.5969324307917336,0.33793767897246596,0.36033457535375746,1.1135530798385869,0.5265006946716912,4.412655101285566,0.3341641703915066,0.9388822570794044,0.3539176067072827,0.4218001946182284,0.5903597449391693,0.4604122604210019,0.3512974915549183,0.5397007480705582,0.7775721036904049,0.22006173344532876,0.3603752873828867,0.6952882530120785,0.2752227020121438,0.8657853826753943,0.8156853879613521,0.42681184956149565,0.591271944538887,0.4384970678525004,0.4927872849153676,0.7599342423815418,0.8746357605043649,0.6761537676446423,0.6940799994775197,0.39255288736246996,0.6030644611808054,0.18720651490993134,0.4403264486792242,0.800070031194803,0.7489735590800741,0.7120490015024945,0.731979925992384,0.22180823399569505,0.44689341222029455,0.4126725479949922,1.0084114592013105,0.2386352261634288,0.3329638874756995,1.061654991335807,0.31697283571187285,0.6004953924314282,0.28408457314540847,0.27521359606164886,0.4255761962719049,0.47900954101057813,0.9005304178706997,0.5002327557527071,0.3596791642396475
myx,0.8353032382797032,0.3718560823422443,0.10074431915407445,0.19889429742014464,0.26005913053807106,0.8853026852952208,0.7085711589859454,0.7374065857259033,0.5620500743944756,0.5509086050661249,0.0,0.9030774220683906,0.39756492901812557,1.2932550550922706,0.42597426408700656,0.21627068826948026,0.4722885803490353,0.5654615320745506,0.0,0.31773938569573446,0.44477724602978874,0.51897607711844,0.806265455340041,1.7518092862991832,0.22404391486996644,0.6669703576741384,5.198709241719824,0.13766209613998548,0.3066105106200787,0.3055797620740375,0.26969364035169363,0.5565353729965388,0.5397541161891173,0.634910301671292,0.28562569707002616,0.46839067905251675,0.6867612757369921,0.0,0.2354900920669003,0.7940303298282476,1.5851804370510827,0.5511417021284917,0.6021297082267978,0.3887213160222043,0.3841160359774882,0.7138243279505847,0.5652154050094502,0.11490994650201536,1.152790032718265,0.11040769336393552,0.0,0.25063609725996905,0.3396299300208607,0.6076049397858814,0.799602022608056,0.6151571326247538,0.6224277360272676,0.08149303430866972,0.23683367642356679,0.5613190066481479,0.8211502458893243,0.35187975693582807,0.26848147447455073,0.19465645205955884,0.24746306254771255,0.2871410403315817,0.5759738097040117,0.3158764450534246,0.6209931533363804,0.6513028881178453,0.7383430277159064,0.37865114846600356,0.39690126730872954
ndc,0.8243366123945339,0.3224925940241885,0.5659833269746777,0.35102096422386175,0.6276406338211817,0.41428438603596796,0.3603154126022696,0.5791122689599533,0.26127911255771785,0.7773781846189181,0.3718992720321186,0.5128625138828902,0.41701787309604477,0.7166056191199885,0.4200032694150959,0.1655498401776434,0.5887842744851746,0.4349909943208754,0.10645493156130037,0.28366632203125075,0.3404216056327307,0.3104742080419367,0.39418872310199937,0.7811880341911639,0.32151753827804264,0.5397530152386008,0.2698596210840716,9.916791564675396,0.4642091029904343,0.5178591220542046,0.4708693725588837,0.3265183858685283,0.009023731066719165,0.19996195505320102,0.43318386718824975,0.5525423190170589,0.50319320164526,0.7430081698474673,0.5052620865697577,0.29499149692919246,0.5633508558538054,0.5160765030395282,0.46477116284465403,0.33038067626632106,0.9622566371070214,0.597468968000447,0.22904647090451213,0.5780867916380714,0.0831976245301842,0.502762053361792,3.031075735613973,0.3678003270960204,0.8387366059686379,0.3048174406557429,0.5046736521296786,0.16355664480845356,0.6770636602321751,0.06564057695963221,0.07085856123230805,0.5000638782223508,1.0395531092645953,0.2791658042678886,0.26050906905063975,0.8226572602472384,0.20065297848018648,0.1617784122603556,0.3129305567969354,0.32768164937713884,1.2044843373503635,0.07712575274922351,0.29255276174742484,0.36153766384133945,0.9006463255974371
nde,0.5748132931940351,0.04571825699735932,0.1925734110497217,0.2954433177777265,0.24003472411506088,0.3119044583815107,0.1810469069641334,0.2756507386788769,0.37344810968869346,0.19365609096909608,0.17771415002690638,0.3479452634558964,0.3952070471020086,0.5504896120637746,0.13612777196287595,0.05026766401383931,0.27313756623006924,0.24100872348589686,0.030692716658137442,0.15877617886688622,0.36906407780305983,0.09886361919210707,0.2796634605656436,0.27719898721203506,0.16264562027835083,0.3524857134421122,0.2859686913456905,1.0311591663993394,6.382255732554215,0.1846094618479892,0.2314939740180062,0.06339737752368002,0.23519982795352945,0.04008483393162976,0.27473173059460265,0.0,0.4424230144505854,0.16531396531407339,0.29036073765697346,0.20459254609254796,0.24025072614231213,0.28074570728598935,0.2611558208371978,0.5781439471925918,0.38995512509479013,0.3736163313992211,0.23250136373006747,0.279713121029161,0.14154685644516007,0.08862123955282541,0.39625678116864016,0.2282103500729118,1.9304594066632887,0.6063986552573493,0.2319072293616049,0.094787379555763,0.34951070044867194,0.23367095255310133,0.09868682733613277,0.4835151239205171,0.4961634971944058,0.05205567837902425,0.0,0.22074668617175774,0.17094647868819024,0.27960946992278224,0.10842714939816744,0.026631489827488863,2.7585326729257993,0.3626695873438024,0.1693553136409598,0.03378412545685627,5.571738132500306
ndj,0.7001554736567872,1.1552635158135267,0.9081691838989805,0.38996812068599773,0.7746615945094195,0.04912714582600319,0.8330029409894735,0.2799984358975305,0.9853241223043057,0.306396445307632,0.24897156902500583,0.9112518489165762,0.391076579843169,0.5496295243403484,0.5457622682108152,0.4323044730526373,0.4491555834712102,0.6140241944272269,0.3141154418557335,0.34495292885189954,0.41386418988755835,0.2846316250583474,0.32894807610600196,0.7984937924455426,0.34488825623126296,0.3182673477770308,0.207393074472062,0.41165753117120296,0.15464755428968857,4.593655621284093,0.5295748214865377,0.3909267886226573,0.3084366910004519,0.6353049034581808,0.30971792039805024,0.14931337786328136,0.355525170297434,0.5589538015613176,0.35734466864100334,0.5404434748938902,0.6838692079520321,0.3496488270836213,0.5929119621588796,0.9120448625656508,0.792772885098918,0.6609166143786531,0.437506484624846,0.4523502439697502,0.3765395105042586,0.2374768817270443,0.22955574210901908,0.27389105260632185,0.19376522004162666,0.41626991968973925,0.7681741973417164,0.5586970592784297,0.6666645030754381,0.09382422541835567,0.2810741644735746,0.5146404082850697,0.17866148472470567,0.0,0.5807614954481632,0.5279395425853348,0.16847678581600167,0.942722597548558,0.661773518605294,0.22050063480820725,0.18415402766598987,0.4990288606229054,0.8712598811613681,0.7044201159665313,0.283806747726441
ngp,0.6543311336109845,1.0006865588164473,0.4709967093070251,0.16829464232231572,1.7845029775023313,0.1405608690703266,1.3351198345391158,0.46540061890545914,0.29106223544605214,0.3524569880863293,1.1586368914835017,0.7221598683543853,0.32779816440063314,0.7462768696602655,1.3807552315784832,1.4734095917623424,0.09725390155520763,0.5058197927108807,0.11146745234113098,0.3330499185902003,0.6194372471369487,0.3830770732671027,0.702456315505458,0.8391251522591858,0.3836977442961569,0.5435261153754904,0.3039079183982807,0.7790506834875153,0.24074510773354163,0.4575345839712526,4.676288412599542,0.40135963851258083,0.31262503200260205,0.6792725735493299,0.6237490567195021,0.36664736641297857,0.44291744604641625,0.41348910252444426,0.44218086470348617,0.5843281276633352,0.9317051484199137,0.2620398257552665,0.4628716088559077,1.0501641103625836,0.9492532849716895,0.33294074976553567,0.49458410863258884,0.848576000354182,0.39572500438065106,0.5019213559412794,0.19083320056488162,0.19309179921496344,0.2823344632229343,0.4538661968258655,0.7421176765510626,0.1587165116178717,0.450155752205875,0.0,0.15249647762686713,0.24128367511670845,0.2818959109008361,0.5241196005469062,0.31114608865673254,0.58263945778201,0.10212741376570911,0.8740472752486959,0.7962635586530382,0.5650923603031774,0.44906344375975316,0.6948754903337697,0.6817684030786175,2.973245140167423,0.045095575927611264
nim,0.25187572969414695,0.5067103626531217,0.1853423017817004,0.008763826088431514,0.41644904265200466,0.15986340282866607,0.07821854543215956,0.0,0.48710520693403225,0.3183890810522545,0.27933660892638557,0.034192523219489956,0.3932312013912842,0.20051399371205925,0.23006341108823314,0.31196261881726706,0.041548192071255485,0.2772186522657831,0.0,0.08050625137772371,0.588729931753889,0.0827470396326273,0.25007758791433865,0.7115738551493198,0.3496903971787422,0.6160262346037229,0.06161872298132387,0.21537660829160998,0.0,0.17373176118539568,0.30417195235846695,8.125239381871882,0.20203695534585542,0.27857657496281085,0.213143816108321,0.11401099871985387,0.010959039891569766,0.07120984220328985,0.04258806112108182,0.18009293710635887,0.1623276739657733,0.4384417506285736,0.028705820511987667,0.38060571510053265,0.3535448348395249,0.4762173226458728,0.44493607813504354,0.0,0.23891555346314952,0.2089742836025792,0.0,0.24358292188477826,0.015723025009997116,0.43325737906660144,0.31342646014146425,0.022895840162506786,0.2287439849884887,0.05858819855715858,0.20649587125103608,0.08362432686271148,0.08431383505358525,0.08962887605067138,0.2605418079439801,0.09056617213348339,0.49288422428091394,0.28693623283691316,0.1873333573168523,0.0,0.10304088507606579,0.2530708970003559,0.3741327207056582,0.17048823470296703,0.1522379102445397
nnb,0.5111602549612773,0.4436375691404102,0.3046551733828835,0.0,0.3668135294237711,0.06765373481484893,0.15624492257902123,0.22165486708588134,0.34398904431533417,0.2375705780242381,0.0,0.20647070404369927,0.07447988594303112,0.46841540264821013,0.23180412277836382,0.3853622220775854,0.09643535020851246,0.3545212367526007,0.0,0.0,0.16452245457535675,0.3318818870972322,0.4022969461567545,1.0908454139846313,0.36986950637281524,0.5548721209515328,0.5984710021551134,0.07475507525198921,0.09281810056353379,0.0011684317097166996,0.06294992976991498,0.18010653265484855,4.873134648157292,0.4344561455888858,0.1720489444725466,0.21885822981063363,0.08297944722265083,0.03696810961101704,0.16912279083543247,1.1120868907269355,0.6522724182481152,0.31364903307565584,0.14745080673699817,0.15738669660303906,0.023024120937622072,0.410511557835159,0.5820205742337095,0.0,0.3937048416798401,0.10555071464864518,0.006469595267180495,0.04573013583142327,0.3113035934840127,0.5447771057864266,0.5269520166740875,0.06237561787335544,0.17153360016638253,0.4202651130711992,0.0,0.15125601448335324,0.4056755776435015,0.0,0.0,0.0,0.42443996359695113,0.2529503326907374,0.3489282887188647,0.13593308786659897,0.5860449312921343,0.5641437353512107,0.16441520139901833,0.21814580145634643,0.2176301274151804
nnq,0.6550954917786207,0.6298256458938898,0.1511046593689791,0.23712223184432268,0.5653714410859436,0.28940216850721523,0.5717287295988518,0.5804392403922023,0.4857218786514963,0.5805554862095796,0.4348483761922566,0.5829715269240676,0.05659531176239874,0.3953981367856816,0.5305843578411977,0.0745869657241176,0.29741841730899665,0.3327597003673528,0.13200395608385662,0.4484780068983092,0.5283374447149587,0.1596095820281196,0.5433520044351869,0.7255948101424448,0.420032593333028,0.5329750280300978,0.31444352978468615,0.16631912321920161,0.07902874345256272,0.4574795287024731,0.41616027183367876,0.5742784323606163,0.27064600410443873,4.75079974417663,0.15053504737558754,0.41812706855333737,0.5815071561573655,0.3758474357720356,0.19179152210809924,0.4713657879176125,0.8384597353781231,0.3588923784286706,0.5061225182166176,0.4459404769664843,0.6838551957286079,0.28762399517302306,0.6073040979047484,0.6516570667320742,0.2626306986861149,0.20612675033255456,0.07728239038882201,0.33103928693251206,0.6848031913343569,0.8255131127115849,0.662618421035079,0.31636272039294155,0.6711856102451126,0.2806955649854519,0.07533379386053518,0.42939541628619793,0.6484490860083749,0.28296179371701413,0.18379807781133906,0.2683579811536063,0.20992530433585266,0.2594066760806406,0.01580057708249072,0.12510757518296245,0.1122831316052526,0.15557983906034956,1.0690497492543933,0.5907446887147909,0.49066474576480523
nse,0.7499483785762227,0.84172006720231,0.3340380220003816,0.0,0.77924557204393,0.04250965492663106,0.6507112989497905,0.3237639847007596,0.8550099137441904,0.5425350075399233,0.34293866905867354,0.5899063607000308,0.3488628476588911,0.6004605158048442,0.6549367932112364,0.6433084459653102,0.3861609029947175,0.3062612823508557,0.4171138678799515,0.3401372860848806,0.4710734237234604,0.3831393946631412,0.5302982074187188,0.7340224838211356,0.5976742858915358,0.8922818721260359,0.3101748147362713,0.9084689057034812,0.28546357562024127,0.2509827754732221,0.46590737485258416,0.377477344709078,0.09402653268431038,0.5978398821600557,5.146036088360569,0.39612245569486504,0.3068707252343943,1.245158739430094,0.4924233441332877,0.5183554538049471,0.4453976911380977,0.4464614565128109,0.37409226754371083,0.5730432973519548,1.008098489100922,0.208039963788627,0.554068734831171,0.27326289111981694,0.5320388796275957,0.5913860641465476,0.672650064909309,0.2273960153887824,0.37718005422719614,0.6501484514245917,0.6110184995689796,0.34571779014002857,0.7241086346605989,0.1307057671188332,0.020455306517995098,0.27021872366866795,0.5335828451481603,0.3600394616272862,0.12866231896084557,1.166550173579175,0.4534091435227037,0.11323756377743877,0.7898388754903038,0.4776434768179936,0.5367002884220575,0.5589374240068974,0.8568074699367134,0.5368816578225317,0.30179035009262645
nso,0.1601895144914547,0.1516296426108461,0.22057259263604045,0.0,0.1482529455557593,0.4310712912310102,0.38709250973156273,0.08493364613372201,0.30823711453643377,0.3749044477033969,0.0,0.2830127030135703,0.17431955707732882,0.3628838514230619,0.0,0.22014959939660983,0.4409587135815176,0.2897651300409425,0.044781669214872366,0.4613336408367701,0.0,0.6390178338635728,0.2910573721626104,0.36684562889682937,0.48614237754603096,0.6742104215477891,0.19127318230087376,0.42108790914525507,1.1121810032401527,0.0,0.2494196964370481,0.2168904154982112,0.2602497719518908,0.4479028038364774,0.07505691914439439,6.326476837224941,0.12438744503894306,0.17862794368941515,0.24776956330779676,0.173079647892612,0.3844606575359393,0.29835492209612013,0.1872471497401218,0.1622964478313449,0.14922397726256875,0.041591309032952495,0.3527175170229828,0.0,0.3833469425491689,0.08060391015271406,0.483692537352054,2.080131610044962,0.6078261442691524,0.21762927716268976,0.3765904782197511,0.00024229565878108872,0.36697347077265086,0.28743450441494645,0.5151068087984179,0.021346001285241556,0.9092347793438549,1.8747437914721363,0.8505228736418573,0.06658115016444022,0.36131838340703837,0.21227654572112442,0.3823194070536964,0.6186348555043573,0.5999619752974574,0.11942141110151638,0.11600033212423355,0.459588100581259,0.5166952664012161
nuj,0.5884077417895455,0.08988519092316594,0.11957985958082595,0.0,0.3013203018029351,0.7861012646714469,0.05707678076253675,0.2555256216087205,0.5917417966581073,0.25832412017945394,0.12958310541834805,0.19286809440213126,0.35523907904533303,0.6817835627074107,0.062345246724525794,0.2317954613543236,0.3647956919970241,0.23191575515540386,0.09880270798232971,0.08490363834905068,0.29460536207348476,0.24415012351072463,0.9705067377647918,0.9352585621745071,0.36453936251043473,0.5403364090681944,0.6732056864045397,0.08674073948414218,0.32761879686753836,0.004969487710501319,0.0936393065104415,0.5044086037316422,0.333663065390839,0.4633591006543938,0.19265802941964694,0.2561823594414552,1.5987749026541476,0.4021335421185288,0.08011122960020067,0.6545677065690185,0.8171809628247484,0.46283774294342805,0.0787761252505419,0.03869427830406735,0.42681463480537474,0.5169575049894206,0.25887101381884037,0.12533616668832614,0.14304313811520153,0.20712519253191353,0.0,0.0,0.40260532209381594,0.593422462790441,0.26975263810314054,0.24414355272317145,0.2810944676778604,0.3903075681964978,0.15731696670875372,0.24350971253068465,0.15588532758181373,0.17815044342344066,0.05792418043472658,0.23335780588029031,0.3424977071966726,0.04401321129618552,0.15338511903527063,0.00598355698083175,0.4048890229483497,1.7867278303439136,0.22218426912342437,0.22226869746219435,0.0897650353260655
nya,0.8454122999450018,0.5769732663174771,0.19431684416784734,0.3786401253227538,0.9367090888164569,0.4610338596560819,0.5158911709079534,0.6683724667765905,0.7430084304058386,0.5731657676869624,0.5461713364423293,0.5235605250511419,0.32284079762788664,0.8052754938404032,0.4918226218850723,0.5708291054929351,0.47661436420847814,0.4780546530011547,0.09618850850559646,0.014666907015069341,0.46738243184774575,0.3438609823552383,0.5758792488644886,0.5091927586441471,0.749905062949729,0.932101640328769,0.42053682479113697,0.7447890366951953,0.24897023006151642,0.2214559510201255,0.47492467700473107,0.7287707330627491,0.4045750875849965,0.5152264721150992,1.1632601176382966,0.37613168463353475,0.45398436686206356,6.912777599736797,0.3346509103554691,0.3341798777801408,0.6907129202071491,0.4667952968886926,0.7661629327565169,0.7136543972868683,0.7077389768808597,0.5215608456270715,0.3700936064547484,0.5629982229347483,0.2549584852933222,1.473520703373346,0.7896916146464612,0.2722100209052911,0.4687750464861882,0.8225039541951329,0.8075216210519613,0.6367438617487142,0.3717928842362035,0.26721450080665043,0.2405874293000263,0.4138963187672413,0.724952788568439,0.3602957746178159,0.2963024774805003,1.9024069561204335,0.2287874371244616,0.4798916047957462,0.5193287496491887,0.5618975517359601,0.7498064412739769,0.40812498609692405,0.7393839261798014,0.591131579156901,0.13803222538561677
nyf,0.34542608324367485,0.5180261862113245,1.8300816205531056,1.7635571961371692,0.9011520515725433,0.019094153894437582,0.07104172963521194,0.0,0.3179001737658922,0.35825652200941605,0.6671253039971123,0.6737535430265407,0.36852493581835155,0.30692785713345927,0.4631946527880153,0.5640412654341986,0.0555584733603105,0.16523333779208293,0.0,0.04858483989574758,0.4046588767025554,0.25119330008632623,0.014682486178211107,0.07435002687958558,0.3600229307157079,0.30425534424614753,0.15565488050226328,0.5211024692401889,0.12497568625083666,0.18979357261081198,0.48994655278819543,0.350678807001378,0.06194500829034144,0.017597748377948363,0.19556057855790954,0.258245457663838,0.3043835898430336,0.40027384002878996,3.3865313524148597,0.17385240060570162,0.5364141666920279,0.26925807797739054,0.2340612964560922,0.6703575828147716,0.5540598725025969,0.6759780983082511,0.16590799657865318,0.47726232159462256,0.3112414636176233,0.1679965802773431,0.228315515135888,0.255942343915617,0.33841986683152214,0.4043839187827025,1.1834945786405555,0.08724710274758252,0.44925077719415185,0.35865964040903187,0.04029654396042481,0.6228602655805275,0.1941086310259994,0.3921076184859853,0.14471805297080031,0.41353162021510137,0.22658093866032303,0.2236606319041794,0.592402130194916,0.7120520444329319,0.2785983308415325,0.186744679456174,0.28530016316572926,0.4203661980864979,0.011333702247112498
nyn,0.9545794558726186,0.334386111744422,0.25840396147978417,0.24224101205865267,0.5529468157744297,0.35263803947530015,0.6423657270329386,0.07916545571143985,0.6994452770135933,0.2402317653648769,0.6111491517851739,0.5680550774455444,0.31324504708977763,1.5967783091865897,0.27713873502173136,0.2920039707549744,0.7912425823339273,0.4457350609294517,0.24298180130965363,0.3787538911044468,0.7921993484139556,0.3310975571304198,0.8319332592913184,2.0280674312081928,0.38084570883072644,0.4294141608685216,0.8708906669959635,0.07290697323181838,0.6759540809099533,0.2691133878921601,0.10089407205883916,0.23864417762136192,0.840532020504364,0.3697330399871248,0.3538073320498789,0.7002066336252746,0.8320992706443846,0.5729838844713111,0.19577652630989562,4.739820465935944,3.8367930163762267,0.6082158244514542,0.4339274842743439,0.19308308417150677,0.28035701171645044,0.7036678422825933,0.8455248742444059,0.3176795771703578,1.4170720579483547,0.27163207016015356,0.21905480153377432,0.3516412607369279,0.45993765837950207,0.8338079151298139,0.5585771146273313,0.863789503250846,0.46606104610321175,0.6634649128243062,0.2327474417065769,0.81523112975262,0.8567765130906668,0.37538882987377065,0.18908841539819754,0.09362879177901817,0.1576117097379317,0.2165577122809932,0.5661934442803336,0.5814751851325912,0.5917518772398935,1.878130286105998,0.7597930320577877,0.16540659125525714,0.43572182271406845
nyo,0.9939326868994307,0.39019320148556247,0.15839820635241786,0.24468057143765698,0.4287979371472428,0.8244784936425784,0.4894063529338588,0.5079558909333031,0.9043640129245372,0.5197473979132141,0.4769767265149678,0.6052239995113009,0.20806303743611387,1.8421761653580617,0.4208422180936928,0.4036422431509159,0.6339828708687723,0.49867581372567216,0.0,0.20557536180465874,0.49367474865995753,0.4360431338824462,0.962438677939021,2.299155919835046,0.30161451636468684,0.5492196905775479,0.804063759312351,0.475770350652029,0.5143446649170968,0.31865088649410644,0.33219934892025016,0.3658485105154927,0.9184717995261114,0.5844125056406373,0.12300423297279828,0.44997046931603535,0.8642678244019004,0.4312061852117086,0.32896948699207584,2.8192454182540185,6.641446163889672,0.46719294773968834,0.8756417331511237,0.28398533279115945,0.3462685660303926,0.6652103877018085,1.3401282497064528,0.3198752860515004,1.1100007191456758,0.21170095647244658,0.13395078183059006,0.2993851180910472,0.4087061859941805,0.7036192907441183,0.6341722241150851,0.5743068233587909,0.6492993887282061,0.444118909499025,0.04216774719171745,1.3754941315422666,1.195029347164942,0.12413979219539328,0.3448741571618914,0.22733904584998932,0.32004925643304816,0.5341547355398752,0.5906966844462946,0.3410931582464283,0.5181015865013947,1.849089833486934,0.7493232655841542,0.5741632650082735,0.7452999788895838
